lakeid,metric,sampledate,year,daynum
TB,secchi_all,2008-06-20,2008,172
TB,secchi_all,2009-09-15,2009,258
TB,secchi_all,2010-07-22,2010,203
TB,secchi_all,2011-08-09,2011,221
TB,secchi_all,2012-07-23,2012,205
TB,secchi_all,2013-03-27,2013,86
TB,secchi_all,2014-07-29,2014,210
TB,secchi_all,2015-09-22,2015,265
TB,secchi_all,2016-07-06,2016,188
TB,secchi_all,2017-06-26,2017,177
TB,secchi_all,2018-01-19,2018,19
TB,secchi_all,2019-07-29,2019,210
TR,secchi_all,1982-03-02,1982,61
TR,secchi_all,1983-08-03,1983,215
TR,secchi_all,1984-04-11,1984,102
TR,secchi_all,1985-03-25,1985,84
TR,secchi_all,1986-06-17,1986,168
TR,secchi_all,1987-07-27,1987,208
TR,secchi_all,1988-06-07,1988,159
TR,secchi_all,1989-03-28,1989,87
TR,secchi_all,1990-06-25,1990,176
TR,secchi_all,1991-07-17,1991,198
TR,secchi_all,1992-06-03,1992,155
TR,secchi_all,1993-07-13,1993,194
TR,secchi_all,1994-01-27,1994,27
TR,secchi_all,1995-03-21,1995,80
TR,secchi_all,1996-09-06,1996,250
TR,secchi_all,1997-07-30,1997,211
TR,secchi_all,1998-07-02,1998,183
TR,secchi_all,1999-06-08,1999,159
TR,secchi_all,2000-02-24,2000,55
TR,secchi_all,2001-08-22,2001,234
TR,secchi_all,2002-07-29,2002,210
TR,secchi_all,2003-06-24,2003,175
TR,secchi_all,2004-03-30,2004,90
TR,secchi_all,2005-04-05,2005,95
TR,secchi_all,2006-04-05,2006,95
TR,secchi_all,2007-07-17,2007,198
TR,secchi_all,2008-02-01,2008,32
TR,secchi_all,2009-02-16,2009,47
TR,secchi_all,2010-07-07,2010,188
TR,secchi_all,2011-02-16,2011,47
TR,secchi_all,2012-06-25,2012,177
TR,secchi_all,2013-03-28,2013,87
TR,secchi_all,2014-08-14,2014,226
TR,secchi_all,2015-07-02,2015,183
TR,secchi_all,2016-06-09,2016,161
TR,secchi_all,2017-03-22,2017,81
TR,secchi_all,2018-03-29,2018,88
TR,secchi_all,2019-03-28,2019,87
WI,secchi_all,1996-02-13,1996,44
WI,secchi_all,1997-11-20,1997,324
WI,secchi_all,1998-06-24,1998,175
WI,secchi_all,1999-01-26,1999,26
WI,secchi_all,2000-02-24,2000,55
WI,secchi_all,2001-01-08,2001,8
WI,secchi_all,2002-04-09,2002,99
WI,secchi_all,2003-01-28,2003,28
WI,secchi_all,2004-06-10,2004,162
WI,secchi_all,2005-02-09,2005,40
WI,secchi_all,2006-11-28,2006,332
WI,secchi_all,2007-05-03,2007,123
WI,secchi_all,2008-02-18,2008,49
WI,secchi_all,2009-05-12,2009,132
WI,secchi_all,2010-02-05,2010,36
WI,secchi_all,2011-11-01,2011,305
WI,secchi_all,2012-05-17,2012,138
WI,secchi_all,2013-05-29,2013,149
WI,secchi_all,2014-11-03,2014,307
WI,secchi_all,2015-07-23,2015,204
WI,secchi_all,2016-06-21,2016,173
WI,secchi_all,2017-02-16,2017,47
WI,secchi_all,2018-05-31,2018,151
WI,secchi_all,2019-03-01,2019,60
AL,secchi_openwater,1982-07-05,1982,186
AL,secchi_openwater,1983-07-20,1983,201
AL,secchi_openwater,1984-06-21,1984,173
AL,secchi_openwater,1985-07-11,1985,192
AL,secchi_openwater,1986-06-18,1986,169
AL,secchi_openwater,1987-05-18,1987,138
AL,secchi_openwater,1988-06-07,1988,159
AL,secchi_openwater,1989-05-29,1989,149
AL,secchi_openwater,1990-05-30,1990,150
AL,secchi_openwater,1991-05-21,1991,141
AL,secchi_openwater,1992-06-01,1992,153
AL,secchi_openwater,1993-06-04,1993,155
AL,secchi_openwater,1994-06-06,1994,157
AL,secchi_openwater,1995-07-10,1995,191
AL,secchi_openwater,1996-09-03,1996,247
AL,secchi_openwater,1997-07-31,1997,212
AL,secchi_openwater,1998-06-17,1998,168
AL,secchi_openwater,1999-07-28,1999,209
AL,secchi_openwater,2000-05-04,2000,125
AL,secchi_openwater,2001-05-29,2001,149
AL,secchi_openwater,2002-08-26,2002,238
AL,secchi_openwater,2003-05-29,2003,149
AL,secchi_openwater,2004-05-24,2004,145
AL,secchi_openwater,2005-05-31,2005,151
AL,secchi_openwater,2006-05-30,2006,150
AL,secchi_openwater,2007-05-21,2007,141
AL,secchi_openwater,2008-06-02,2008,154
AL,secchi_openwater,2009-10-26,2009,299
AL,secchi_openwater,2010-04-27,2010,117
AL,secchi_openwater,2011-06-13,2011,164
AL,secchi_openwater,2012-05-14,2012,135
AL,secchi_openwater,2013-06-10,2013,161
AL,secchi_openwater,2014-06-17,2014,168
AL,secchi_openwater,2015-05-05,2015,125
AL,secchi_openwater,2016-06-06,2016,158
AL,secchi_openwater,2017-05-03,2017,123
AL,secchi_openwater,2018-09-17,2018,260
AL,secchi_openwater,2019-06-18,2019,169
BM,secchi_openwater,1982-06-21,1982,172
BM,secchi_openwater,1983-06-06,1983,157
BM,secchi_openwater,1984-06-20,1984,172
BM,secchi_openwater,1985-05-30,1985,150
BM,secchi_openwater,1986-05-19,1986,139
BM,secchi_openwater,1987-05-21,1987,141
BM,secchi_openwater,1988-05-25,1988,146
BM,secchi_openwater,1989-05-31,1989,151
BM,secchi_openwater,1990-05-31,1990,151
BM,secchi_openwater,1991-06-05,1991,156
BM,secchi_openwater,1992-06-03,1992,155
BM,secchi_openwater,1993-06-02,1993,153
BM,secchi_openwater,1994-06-13,1994,164
BM,secchi_openwater,1995-06-13,1995,164
BM,secchi_openwater,1996-07-23,1996,205
BM,secchi_openwater,1997-06-17,1997,168
BM,secchi_openwater,1998-05-04,1998,124
BM,secchi_openwater,1999-05-18,1999,138
BM,secchi_openwater,2000-05-30,2000,151
BM,secchi_openwater,2001-05-31,2001,151
BM,secchi_openwater,2002-07-30,2002,211
BM,secchi_openwater,2003-06-09,2003,160
BM,secchi_openwater,2004-11-08,2004,313
BM,secchi_openwater,2005-05-31,2005,151
BM,secchi_openwater,2006-05-19,2006,139
BM,secchi_openwater,2007-04-25,2007,115
BM,secchi_openwater,2008-06-23,2008,175
BM,secchi_openwater,2009-06-23,2009,174
BM,secchi_openwater,2010-05-25,2010,145
BM,secchi_openwater,2011-05-05,2011,125
BM,secchi_openwater,2012-11-13,2012,318
BM,secchi_openwater,2013-06-24,2013,175
BM,secchi_openwater,2014-06-16,2014,167
BM,secchi_openwater,2015-05-19,2015,139
BM,secchi_openwater,2016-05-09,2016,130
BM,secchi_openwater,2017-05-16,2017,136
BM,secchi_openwater,2018-07-23,2018,204
BM,secchi_openwater,2019-09-24,2019,267
CB,secchi_openwater,1982-09-22,1982,265
CB,secchi_openwater,1983-09-29,1983,272
CB,secchi_openwater,1984-09-24,1984,268
CB,secchi_openwater,1985-10-24,1985,297
CB,secchi_openwater,1986-07-31,1986,212
CB,secchi_openwater,1987-07-27,1987,208
CB,secchi_openwater,1988-09-14,1988,258
CB,secchi_openwater,1989-08-09,1989,221
CB,secchi_openwater,1990-06-25,1990,176
CB,secchi_openwater,1991-10-08,1991,281
CB,secchi_openwater,1992-08-26,1992,239
CB,secchi_openwater,1993-09-09,1993,252
CB,secchi_openwater,1994-06-06,1994,157
CB,secchi_openwater,1995-10-04,1995,277
CB,secchi_openwater,1996-09-18,1996,262
CB,secchi_openwater,1997-08-26,1997,238
CB,secchi_openwater,1998-08-10,1998,222
CB,secchi_openwater,1999-05-19,1999,139
CB,secchi_openwater,2000-10-31,2000,305
CB,secchi_openwater,2001-10-17,2001,290
CB,secchi_openwater,2002-07-29,2002,210
CB,secchi_openwater,2003-10-15,2003,288
CB,secchi_openwater,2004-08-18,2004,231
CB,secchi_openwater,2005-10-19,2005,292
CB,secchi_openwater,2006-10-18,2006,291
CB,secchi_openwater,2007-11-08,2007,312
CB,secchi_openwater,2008-10-07,2008,281
CB,secchi_openwater,2009-09-16,2009,259
CB,secchi_openwater,2010-06-08,2010,159
CB,secchi_openwater,2011-08-24,2011,236
CB,secchi_openwater,2012-05-30,2012,151
CB,secchi_openwater,2013-09-05,2013,248
CB,secchi_openwater,2014-07-29,2014,210
CB,secchi_openwater,2015-06-16,2015,167
CB,secchi_openwater,2016-06-08,2016,160
CB,secchi_openwater,2017-11-06,2017,310
CB,secchi_openwater,2018-09-19,2018,262
CB,secchi_openwater,2019-09-25,2019,268
CR,secchi_openwater,1982-07-19,1982,200
CR,secchi_openwater,1983-07-20,1983,201
CR,secchi_openwater,1984-07-04,1984,186
CR,secchi_openwater,1985-05-29,1985,149
CR,secchi_openwater,1986-06-05,1986,156
CR,secchi_openwater,1987-06-22,1987,173
CR,secchi_openwater,1988-04-26,1988,117
CR,secchi_openwater,1989-06-29,1989,180
CR,secchi_openwater,1990-05-31,1990,151
CR,secchi_openwater,1991-08-01,1991,213
CR,secchi_openwater,1992-07-06,1992,188
CR,secchi_openwater,1993-09-07,1993,250
CR,secchi_openwater,1994-09-07,1994,250
CR,secchi_openwater,1995-10-05,1995,278
CR,secchi_openwater,1996-07-24,1996,206
CR,secchi_openwater,1997-07-15,1997,196
CR,secchi_openwater,1998-07-30,1998,211
CR,secchi_openwater,1999-08-25,1999,237
CR,secchi_openwater,2000-09-08,2000,252
CR,secchi_openwater,2001-06-13,2001,164
CR,secchi_openwater,2002-08-28,2002,240
CR,secchi_openwater,2003-08-07,2003,219
CR,secchi_openwater,2004-08-05,2004,218
CR,secchi_openwater,2005-09-20,2005,263
CR,secchi_openwater,2006-09-08,2006,251
CR,secchi_openwater,2007-07-04,2007,185
CR,secchi_openwater,2008-09-24,2008,268
CR,secchi_openwater,2009-07-23,2009,204
CR,secchi_openwater,2010-07-21,2010,202
CR,secchi_openwater,2011-10-06,2011,279
CR,secchi_openwater,2012-10-18,2012,292
CR,secchi_openwater,2013-10-17,2013,290
CR,secchi_openwater,2014-07-17,2014,198
CR,secchi_openwater,2015-10-06,2015,279
CR,secchi_openwater,2016-08-17,2016,230
CR,secchi_openwater,2017-10-16,2017,289
CR,secchi_openwater,2018-05-15,2018,135
CR,secchi_openwater,2019-10-22,2019,295
FI,secchi_openwater,1996-10-14,1996,288
FI,secchi_openwater,1997-06-10,1997,161
FI,secchi_openwater,1998-05-27,1998,147
FI,secchi_openwater,1999-11-29,1999,333
FI,secchi_openwater,2000-04-26,2000,117
FI,secchi_openwater,2001-05-08,2001,128
FI,secchi_openwater,2002-05-22,2002,142
FI,secchi_openwater,2003-05-28,2003,148
FI,secchi_openwater,2004-04-27,2004,118
FI,secchi_openwater,2005-06-09,2005,160
FI,secchi_openwater,2006-05-18,2006,138
FI,secchi_openwater,2007-05-18,2007,138
FI,secchi_openwater,2008-04-18,2008,109
FI,secchi_openwater,2009-05-04,2009,124
FI,secchi_openwater,2010-05-27,2010,147
FI,secchi_openwater,2011-05-19,2011,139
FI,secchi_openwater,2012-11-02,2012,307
FI,secchi_openwater,2013-05-08,2013,128
FI,secchi_openwater,2014-05-29,2014,149
FI,secchi_openwater,2015-05-12,2015,132
FI,secchi_openwater,2016-05-12,2016,133
FI,secchi_openwater,2017-05-05,2017,125
FI,secchi_openwater,2018-08-20,2018,232
FI,secchi_openwater,2019-05-03,2019,123
ME,secchi_openwater,1995-06-06,1995,157
ME,secchi_openwater,1996-05-04,1996,125
ME,secchi_openwater,1997-05-13,1997,133
ME,secchi_openwater,1998-05-11,1998,131
ME,secchi_openwater,1999-04-26,1999,116
ME,secchi_openwater,2000-04-25,2000,116
ME,secchi_openwater,2001-05-07,2001,127
ME,secchi_openwater,2002-05-20,2002,140
ME,secchi_openwater,2003-05-13,2003,133
ME,secchi_openwater,2004-05-10,2004,131
ME,secchi_openwater,2005-05-09,2005,129
ME,secchi_openwater,2006-11-27,2006,331
ME,secchi_openwater,2007-05-14,2007,134
ME,secchi_openwater,2008-05-28,2008,149
ME,secchi_openwater,2009-06-09,2009,160
ME,secchi_openwater,2010-05-24,2010,144
ME,secchi_openwater,2011-06-13,2011,164
ME,secchi_openwater,2012-05-01,2012,122
ME,secchi_openwater,2013-06-10,2013,161
ME,secchi_openwater,2014-06-09,2014,160
ME,secchi_openwater,2015-06-08,2015,159
ME,secchi_openwater,2016-05-11,2016,132
ME,secchi_openwater,2017-05-30,2017,150
ME,secchi_openwater,2018-11-30,2018,334
ME,secchi_openwater,2019-05-28,2019,148
MO,secchi_openwater,1995-05-23,1995,143
MO,secchi_openwater,1996-06-10,1996,162
MO,secchi_openwater,1997-04-21,1997,111
MO,secchi_openwater,1998-05-11,1998,131
MO,secchi_openwater,1999-04-30,1999,120
MO,secchi_openwater,2000-04-25,2000,116
MO,secchi_openwater,2001-05-09,2001,129
MO,secchi_openwater,2002-05-21,2002,141
MO,secchi_openwater,2003-05-27,2003,147
MO,secchi_openwater,2004-05-11,2004,132
MO,secchi_openwater,2005-05-10,2005,130
MO,secchi_openwater,2006-05-03,2006,123
MO,secchi_openwater,2007-05-21,2007,141
MO,secchi_openwater,2008-05-14,2008,135
MO,secchi_openwater,2009-05-28,2009,148
MO,secchi_openwater,2010-05-25,2010,145
MO,secchi_openwater,2011-05-17,2011,137
MO,secchi_openwater,2012-05-03,2012,124
MO,secchi_openwater,2013-05-15,2013,135
MO,secchi_openwater,2014-05-15,2014,135
MO,secchi_openwater,2015-05-13,2015,133
MO,secchi_openwater,2016-05-23,2016,144
MO,secchi_openwater,2017-05-04,2017,124
MO,secchi_openwater,2018-05-15,2018,135
MO,secchi_openwater,2019-05-29,2019,149
SP,secchi_openwater,1982-08-17,1982,229
SP,secchi_openwater,1983-09-06,1983,249
SP,secchi_openwater,1984-08-16,1984,229
SP,secchi_openwater,1985-08-05,1985,217
SP,secchi_openwater,1986-06-30,1986,181
SP,secchi_openwater,1987-06-29,1987,180
SP,secchi_openwater,1988-07-18,1988,200
SP,secchi_openwater,1989-08-21,1989,233
SP,secchi_openwater,1990-06-26,1990,177
SP,secchi_openwater,1991-08-12,1991,224
SP,secchi_openwater,1992-06-15,1992,167
SP,secchi_openwater,1993-08-23,1993,235
SP,secchi_openwater,1994-09-06,1994,249
SP,secchi_openwater,1995-09-06,1995,249
SP,secchi_openwater,1996-09-05,1996,249
SP,secchi_openwater,1997-07-29,1997,210
SP,secchi_openwater,1998-08-12,1998,224
SP,secchi_openwater,1999-07-28,1999,209
SP,secchi_openwater,2000-10-03,2000,277
SP,secchi_openwater,2001-07-24,2001,205
SP,secchi_openwater,2002-07-30,2002,211
SP,secchi_openwater,2003-08-20,2003,232
SP,secchi_openwater,2004-09-29,2004,273
SP,secchi_openwater,2005-06-13,2005,164
SP,secchi_openwater,2006-07-12,2006,193
SP,secchi_openwater,2007-07-30,2007,211
SP,secchi_openwater,2008-09-08,2008,252
SP,secchi_openwater,2009-07-22,2009,203
SP,secchi_openwater,2010-08-17,2010,229
SP,secchi_openwater,2011-09-06,2011,249
SP,secchi_openwater,2012-07-25,2012,207
SP,secchi_openwater,2013-10-02,2013,275
SP,secchi_openwater,2014-08-25,2014,237
SP,secchi_openwater,2015-10-07,2015,280
SP,secchi_openwater,2016-08-02,2016,215
SP,secchi_openwater,2017-08-21,2017,233
SP,secchi_openwater,2018-08-07,2018,219
SP,secchi_openwater,2019-10-07,2019,280
TB,secchi_openwater,1982-08-19,1982,231
TB,secchi_openwater,1983-09-08,1983,251
TB,secchi_openwater,1984-08-15,1984,228
TB,secchi_openwater,1985-09-09,1985,252
TB,secchi_openwater,1986-10-06,1986,279
TB,secchi_openwater,1987-09-24,1987,267
TB,secchi_openwater,1988-09-28,1988,272
TB,secchi_openwater,1989-05-29,1989,149
TB,secchi_openwater,1990-08-08,1990,220
TB,secchi_openwater,1991-07-18,1991,199
TB,secchi_openwater,1992-05-20,1992,141
TB,secchi_openwater,1993-08-23,1993,235
TB,secchi_openwater,1994-07-25,1994,206
TB,secchi_openwater,1995-08-08,1995,220
TB,secchi_openwater,1996-09-04,1996,248
TB,secchi_openwater,1997-08-11,1997,223
TB,secchi_openwater,1998-08-10,1998,222
TB,secchi_openwater,1999-06-14,1999,165
TB,secchi_openwater,2000-06-26,2000,178
TB,secchi_openwater,2001-08-21,2001,233
TB,secchi_openwater,2002-07-31,2002,212
TB,secchi_openwater,2003-05-27,2003,147
TB,secchi_openwater,2004-09-10,2004,254
TB,secchi_openwater,2005-07-25,2005,206
TB,secchi_openwater,2006-09-07,2006,250
TB,secchi_openwater,2007-08-02,2007,214
TB,secchi_openwater,2008-06-20,2008,172
TB,secchi_openwater,2009-09-15,2009,258
TB,secchi_openwater,2010-07-22,2010,203
TB,secchi_openwater,2011-08-09,2011,221
TB,secchi_openwater,2012-07-23,2012,205
TB,secchi_openwater,2013-05-13,2013,133
TB,secchi_openwater,2014-07-29,2014,210
TB,secchi_openwater,2015-09-22,2015,265
TB,secchi_openwater,2016-07-06,2016,188
TB,secchi_openwater,2017-06-26,2017,177
TB,secchi_openwater,2018-06-12,2018,163
TB,secchi_openwater,2019-08-26,2019,238
TR,secchi_openwater,1982-06-22,1982,173
TR,secchi_openwater,1983-08-03,1983,215
TR,secchi_openwater,1984-06-19,1984,171
TR,secchi_openwater,1985-06-11,1985,162
TR,secchi_openwater,1986-06-17,1986,168
TR,secchi_openwater,1987-07-27,1987,208
TR,secchi_openwater,1988-06-07,1988,159
TR,secchi_openwater,1989-06-28,1989,179
TR,secchi_openwater,1990-06-25,1990,176
TR,secchi_openwater,1991-07-17,1991,198
TR,secchi_openwater,1992-06-03,1992,155
TR,secchi_openwater,1993-07-13,1993,194
TR,secchi_openwater,1994-09-07,1994,250
TR,secchi_openwater,1995-05-04,1995,124
TR,secchi_openwater,1996-09-06,1996,250
TR,secchi_openwater,1997-07-30,1997,211
TR,secchi_openwater,1998-07-02,1998,183
TR,secchi_openwater,1999-06-08,1999,159
TR,secchi_openwater,2000-04-10,2000,101
TR,secchi_openwater,2001-08-22,2001,234
TR,secchi_openwater,2002-07-29,2002,210
TR,secchi_openwater,2003-06-24,2003,175
TR,secchi_openwater,2004-07-20,2004,202
TR,secchi_openwater,2005-06-02,2005,153
TR,secchi_openwater,2006-06-02,2006,153
TR,secchi_openwater,2007-07-31,2007,212
TR,secchi_openwater,2008-06-19,2008,171
TR,secchi_openwater,2009-07-07,2009,188
TR,secchi_openwater,2010-07-07,2010,188
TR,secchi_openwater,2011-09-09,2011,252
TR,secchi_openwater,2012-06-25,2012,177
TR,secchi_openwater,2013-07-09,2013,190
TR,secchi_openwater,2014-08-14,2014,226
TR,secchi_openwater,2015-07-02,2015,183
TR,secchi_openwater,2016-06-09,2016,161
TR,secchi_openwater,2017-07-27,2017,208
TR,secchi_openwater,2018-08-09,2018,221
TR,secchi_openwater,2019-08-15,2019,227
WI,secchi_openwater,1996-06-11,1996,163
WI,secchi_openwater,1997-11-20,1997,324
WI,secchi_openwater,1998-06-24,1998,175
WI,secchi_openwater,1999-05-11,1999,131
WI,secchi_openwater,2000-04-12,2000,103
WI,secchi_openwater,2001-04-12,2001,102
WI,secchi_openwater,2002-04-09,2002,99
WI,secchi_openwater,2003-04-03,2003,93
WI,secchi_openwater,2004-06-10,2004,162
WI,secchi_openwater,2005-08-16,2005,228
WI,secchi_openwater,2006-11-28,2006,332
WI,secchi_openwater,2007-05-03,2007,123
WI,secchi_openwater,2008-05-13,2008,134
WI,secchi_openwater,2009-05-12,2009,132
WI,secchi_openwater,2010-03-30,2010,89
WI,secchi_openwater,2011-11-01,2011,305
WI,secchi_openwater,2012-05-17,2012,138
WI,secchi_openwater,2013-05-29,2013,149
WI,secchi_openwater,2014-11-03,2014,307
WI,secchi_openwater,2015-07-23,2015,204
WI,secchi_openwater,2016-06-21,2016,173
WI,secchi_openwater,2017-06-27,2017,178
WI,secchi_openwater,2018-05-31,2018,151
WI,secchi_openwater,2019-05-30,2019,150
AL,total_zoop_biomass,1982-08-05,1982,217
AL,total_zoop_biomass,1983-06-22,1983,173
AL,total_zoop_biomass,1984-11-08,1984,313
AL,total_zoop_biomass,1985-04-30,1985,120
AL,total_zoop_biomass,1986-08-13,1986,225
AL,total_zoop_biomass,1987-08-13,1987,225
AL,total_zoop_biomass,1988-11-02,1988,307
AL,total_zoop_biomass,1989-11-09,1989,313
AL,total_zoop_biomass,1990-04-30,1990,120
AL,total_zoop_biomass,1991-08-27,1991,239
AL,total_zoop_biomass,1992-11-06,1992,311
AL,total_zoop_biomass,1993-06-04,1993,155
AL,total_zoop_biomass,1994-08-25,1994,237
AL,total_zoop_biomass,1995-06-12,1995,163
AL,total_zoop_biomass,1996-06-12,1996,164
AL,total_zoop_biomass,1997-06-16,1997,167
AL,total_zoop_biomass,1998-11-04,1998,308
AL,total_zoop_biomass,1999-02-25,1999,56
AL,total_zoop_biomass,2000-11-15,2000,320
AL,total_zoop_biomass,2001-11-14,2001,318
AL,total_zoop_biomass,2002-08-14,2002,226
AL,total_zoop_biomass,2003-07-23,2003,204
AL,total_zoop_biomass,2004-10-11,2004,285
AL,total_zoop_biomass,2005-05-16,2005,136
AL,total_zoop_biomass,2006-10-04,2006,277
AL,total_zoop_biomass,2007-07-16,2007,197
AL,total_zoop_biomass,2008-09-22,2008,266
AL,total_zoop_biomass,2009-11-09,2009,313
AL,total_zoop_biomass,2010-11-10,2010,314
AL,total_zoop_biomass,2011-09-19,2011,262
AL,total_zoop_biomass,2012-11-09,2012,314
AL,total_zoop_biomass,2013-02-25,2013,56
AL,total_zoop_biomass,2014-11-03,2014,307
AL,total_zoop_biomass,2015-10-06,2015,279
AL,total_zoop_biomass,2016-10-11,2016,285
AL,total_zoop_biomass,2017-08-08,2017,220
AL,total_zoop_biomass,2018-11-05,2018,309
AL,total_zoop_biomass,2019-08-27,2019,239
BM,total_zoop_biomass,1981-10-20,1981,293
BM,total_zoop_biomass,1982-05-25,1982,145
BM,total_zoop_biomass,1983-11-28,1983,332
BM,total_zoop_biomass,1984-09-04,1984,248
BM,total_zoop_biomass,1985-05-30,1985,150
BM,total_zoop_biomass,1986-11-05,1986,309
BM,total_zoop_biomass,1987-11-04,1987,308
BM,total_zoop_biomass,1988-05-11,1988,132
BM,total_zoop_biomass,1989-10-17,1989,290
BM,total_zoop_biomass,1990-08-21,1990,233
BM,total_zoop_biomass,1991-10-29,1991,302
BM,total_zoop_biomass,1992-11-11,1992,316
BM,total_zoop_biomass,1993-11-10,1993,314
BM,total_zoop_biomass,1994-05-06,1994,126
BM,total_zoop_biomass,1995-12-18,1995,352
BM,total_zoop_biomass,1996-11-06,1996,311
BM,total_zoop_biomass,1997-06-17,1997,168
BM,total_zoop_biomass,1998-11-02,1998,306
BM,total_zoop_biomass,1999-11-11,1999,315
BM,total_zoop_biomass,2000-11-14,2000,319
BM,total_zoop_biomass,2001-11-12,2001,316
BM,total_zoop_biomass,2002-08-12,2002,224
BM,total_zoop_biomass,2003-07-23,2003,204
BM,total_zoop_biomass,2004-09-13,2004,257
BM,total_zoop_biomass,2005-11-11,2005,315
BM,total_zoop_biomass,2006-05-19,2006,139
BM,total_zoop_biomass,2007-10-08,2007,281
BM,total_zoop_biomass,2008-06-03,2008,155
BM,total_zoop_biomass,2009-04-29,2009,119
BM,total_zoop_biomass,2010-05-10,2010,130
BM,total_zoop_biomass,2011-05-05,2011,125
BM,total_zoop_biomass,2012-04-30,2012,121
BM,total_zoop_biomass,2013-11-14,2013,318
BM,total_zoop_biomass,2014-11-05,2014,309
BM,total_zoop_biomass,2015-05-19,2015,139
BM,total_zoop_biomass,2016-05-23,2016,144
BM,total_zoop_biomass,2017-04-19,2017,109
BM,total_zoop_biomass,2018-06-13,2018,164
BM,total_zoop_biomass,2019-06-03,2019,154
CB,total_zoop_biomass,1981-08-27,1981,239
CB,total_zoop_biomass,1982-09-07,1982,250
CB,total_zoop_biomass,1983-01-28,1983,28
CB,total_zoop_biomass,1984-02-20,1984,51
CB,total_zoop_biomass,1985-02-26,1985,57
CB,total_zoop_biomass,1986-01-13,1986,13
CB,total_zoop_biomass,1987-08-13,1987,225
CB,total_zoop_biomass,1988-06-22,1988,174
CB,total_zoop_biomass,1989-06-14,1989,165
CB,total_zoop_biomass,1990-06-11,1990,162
CB,total_zoop_biomass,1991-02-18,1991,49
CB,total_zoop_biomass,1992-07-25,1992,207
CB,total_zoop_biomass,1993-08-25,1993,237
CB,total_zoop_biomass,1994-06-14,1994,165
CB,total_zoop_biomass,1995-06-12,1995,163
CB,total_zoop_biomass,1996-08-07,1996,220
CB,total_zoop_biomass,1997-08-26,1997,238
CB,total_zoop_biomass,1998-06-16,1998,167
CB,total_zoop_biomass,1999-06-30,1999,181
CB,total_zoop_biomass,2000-06-14,2000,166
CB,total_zoop_biomass,2001-06-26,2001,177
CB,total_zoop_biomass,2002-02-22,2002,53
CB,total_zoop_biomass,2003-08-18,2003,230
CB,total_zoop_biomass,2004-06-23,2004,175
CB,total_zoop_biomass,2005-08-09,2005,221
CB,total_zoop_biomass,2006-07-12,2006,193
CB,total_zoop_biomass,2007-09-10,2007,253
CB,total_zoop_biomass,2008-07-29,2008,211
CB,total_zoop_biomass,2009-09-16,2009,259
CB,total_zoop_biomass,2010-02-22,2010,53
CB,total_zoop_biomass,2011-07-26,2011,207
CB,total_zoop_biomass,2012-06-27,2012,179
CB,total_zoop_biomass,2013-09-05,2013,248
CB,total_zoop_biomass,2014-08-13,2014,225
CB,total_zoop_biomass,2015-08-12,2015,224
CB,total_zoop_biomass,2016-09-13,2016,257
CB,total_zoop_biomass,2017-10-03,2017,276
CB,total_zoop_biomass,2018-10-03,2018,276
CB,total_zoop_biomass,2019-07-30,2019,211
CR,total_zoop_biomass,1981-07-27,1981,208
CR,total_zoop_biomass,1982-08-03,1982,215
CR,total_zoop_biomass,1983-01-14,1983,14
CR,total_zoop_biomass,1984-05-23,1984,144
CR,total_zoop_biomass,1985-05-15,1985,135
CR,total_zoop_biomass,1986-05-22,1986,142
CR,total_zoop_biomass,1987-05-05,1987,125
CR,total_zoop_biomass,1988-01-19,1988,19
CR,total_zoop_biomass,1989-07-12,1989,193
CR,total_zoop_biomass,1990-09-06,1990,249
CR,total_zoop_biomass,1991-08-15,1991,227
CR,total_zoop_biomass,1992-09-08,1992,252
CR,total_zoop_biomass,1993-09-07,1993,250
CR,total_zoop_biomass,1994-01-12,1994,12
CR,total_zoop_biomass,1995-08-10,1995,222
CR,total_zoop_biomass,1996-10-01,1996,275
CR,total_zoop_biomass,1997-08-25,1997,237
CR,total_zoop_biomass,1998-05-20,1998,140
CR,total_zoop_biomass,1999-08-25,1999,237
CR,total_zoop_biomass,2000-06-01,2000,153
CR,total_zoop_biomass,2001-08-09,2001,221
CR,total_zoop_biomass,2002-08-15,2002,227
CR,total_zoop_biomass,2003-09-18,2003,261
CR,total_zoop_biomass,2004-05-27,2004,148
CR,total_zoop_biomass,2005-09-06,2005,249
CR,total_zoop_biomass,2006-08-10,2006,222
CR,total_zoop_biomass,2007-10-11,2007,284
CR,total_zoop_biomass,2008-08-26,2008,239
CR,total_zoop_biomass,2009-04-28,2009,118
CR,total_zoop_biomass,2010-06-09,2010,160
CR,total_zoop_biomass,2011-07-14,2011,195
CR,total_zoop_biomass,2012-06-01,2012,153
CR,total_zoop_biomass,2013-06-27,2013,178
CR,total_zoop_biomass,2014-11-13,2014,317
CR,total_zoop_biomass,2015-08-10,2015,222
CR,total_zoop_biomass,2016-08-17,2016,230
CR,total_zoop_biomass,2017-05-17,2017,137
CR,total_zoop_biomass,2018-07-10,2018,191
CR,total_zoop_biomass,2019-07-02,2019,183
FI,total_zoop_biomass,1997-06-24,1997,175
FI,total_zoop_biomass,1999-07-20,1999,201
FI,total_zoop_biomass,2000-04-26,2000,117
FI,total_zoop_biomass,2002-07-02,2002,183
FI,total_zoop_biomass,2003-01-27,2003,27
FI,total_zoop_biomass,2007-04-20,2007,110
FI,total_zoop_biomass,2008-08-07,2008,220
